inAccount,outAccount,amount,description,date,type
NL90BEEH0010000205,NL75GELD3175762142,529.08,jajajaj,08-27-13-09-2019,Online bankieren
NL90BEEH0010000205,NL95GELD6279133125,648.37,jajajaj,02-04-23-07-2019,Online bankieren
NL90BEEH0010000205,NL77GELD8158598659,567.86,jajajaj,10-53-17-01-2018,Online bankieren
NL90BEEH0010000205,NL77GELD1142882375,689.97,jajajaj,03-13-13-09-2019,Online bankieren
NL90BEEH0010000205,NL56GELD4676822837,64.05,jajajaj,13-06-25-11-2018,Online bankieren
NL90BEEH0010000205,NL55GELD3859628216,313.1,jajajaj,13-10-14-11-2018,Online bankieren
NL90BEEH0010000205,NL62GELD6375239767,766.84,jajajaj,21-59-14-04-2019,Online bankieren
NL90BEEH0010000205,NL61GELD7455324794,265.35,jajajaj,00-48-13-10-2018,Online bankieren
NL63BEEH0010000206,NL61GELD7455324794,753.06,jajajaj,15-45-01-06-2019,Online bankieren
NL63BEEH0010000206,NL56GELD4676822837,80.77,jajajaj,09-28-18-11-2018,Online bankieren
NL63BEEH0010000206,NL76GELD7252785614,891.44,jajajaj,22-41-11-09-2018,Online bankieren
NL63BEEH0010000206,NL35GELD0485561952,664.71,jajajaj,04-24-13-09-2019,Online bankieren
NL63BEEH0010000206,NL61GELD7455324794,906.75,jajajaj,17-41-12-04-2019,Online bankieren
NL63BEEH0010000206,NL76GELD1811996735,755.95,jajajaj,18-44-18-06-2019,Online bankieren
NL63BEEH0010000206,NL45GELD2953919317,41.88,jajajaj,15-47-13-09-2019,Online bankieren
NL63BEEH0010000206,NL92GELD8037356925,278.62,jajajaj,13-26-11-07-2019,Online bankieren
NL63BEEH0010000206,NL76GELD1811996735,722.26,jajajaj,13-39-13-09-2019,Online bankieren
NL63BEEH0010000206,NL55GELD3859628216,584.4,jajajaj,10-37-13-02-2018,Online bankieren
NL63BEEH0010000206,NL75GELD3175762142,427.27,jajajaj,06-14-21-08-2019,Online bankieren
NL63BEEH0010000206,NL76GELD7252785614,386.57,jajajaj,20-02-13-09-2019,Online bankieren
NL63BEEH0010000206,NL92GELD8037356925,587.03,jajajaj,09-37-04-01-2018,Online bankieren
NL63BEEH0010000206,NL05GELD9994551159,348.98,jajajaj,00-35-21-09-2018,Online bankieren
NL63BEEH0010000206,NL35GELD9966193251,503.18,jajajaj,14-05-26-07-2018,Online bankieren
NL63BEEH0010000206,NL95GELD6279133125,261.24,jajajaj,09-58-09-01-2019,Online bankieren
NL63BEEH0010000206,NL45GELD2953919317,622.78,jajajaj,20-35-02-02-2018,Online bankieren
NL63BEEH0010000206,NL77GELD8158598659,480.54,jajajaj,11-57-16-02-2018,Online bankieren
NL63BEEH0010000206,NL76GELD7252785614,351.45,jajajaj,18-14-13-06-2018,Online bankieren
NL36BEEH0010000207,NL35GELD9966193251,313.81,jajajaj,00-19-28-04-2018,Online bankieren
NL36BEEH0010000207,NL75GELD3175762142,615.97,jajajaj,21-43-06-09-2018,Online bankieren
NL36BEEH0010000207,NL92GELD8037356925,561.57,jajajaj,19-27-13-09-2019,Online bankieren
NL36BEEH0010000207,NL62GELD6375239767,713.77,jajajaj,14-03-13-09-2019,Online bankieren
NL36BEEH0010000207,NL76GELD7252785614,200.87,jajajaj,22-47-27-09-2018,Online bankieren
NL36BEEH0010000207,NL76GELD7252785614,980.51,jajajaj,08-14-28-12-2018,Online bankieren
NL36BEEH0010000207,NL56GELD4676822837,672.87,jajajaj,20-11-18-11-2018,Online bankieren
NL36BEEH0010000207,NL62GELD6375239767,611.88,jajajaj,13-01-19-01-2019,Online bankieren
NL36BEEH0010000207,NL95GELD6279133125,376.9,jajajaj,00-14-15-10-2018,Online bankieren
NL36BEEH0010000207,NL76GELD7252785614,56.26,jajajaj,16-11-13-09-2019,Online bankieren
NL36BEEH0010000207,NL77GELD8158598659,60.64,jajajaj,14-59-09-02-2019,Online bankieren
NL36BEEH0010000207,NL67GELD2809687681,971.75,jajajaj,09-49-05-03-2019,Online bankieren
NL36BEEH0010000207,NL05GELD9994551159,641.51,jajajaj,17-50-13-09-2019,Online bankieren
NL36BEEH0010000207,NL35GELD9966193251,595.27,jajajaj,16-44-20-01-2018,Online bankieren
NL36BEEH0010000207,NL45GELD2953919317,615.38,jajajaj,02-06-05-02-2018,Online bankieren
NL36BEEH0010000207,NL35GELD9966193251,201.8,jajajaj,06-37-01-06-2019,Online bankieren
NL36BEEH0010000207,NL75GELD3175762142,52.15,jajajaj,14-42-18-06-2019,Online bankieren
NL36BEEH0010000207,NL77GELD8158598659,53.09,jajajaj,19-18-13-09-2019,Online bankieren
NL36BEEH0010000207,NL75GELD3175762142,998.65,jajajaj,01-23-13-09-2019,Online bankieren
NL36BEEH0010000207,NL04GELD4811557161,703.48,jajajaj,01-31-17-11-2018,Online bankieren
NL36BEEH0010000207,NL77GELD1142882375,195.55,jajajaj,12-56-12-02-2019,Online bankieren
NL36BEEH0010000207,NL67GELD2809687681,194.66,jajajaj,17-54-03-03-2018,Online bankieren
NL36BEEH0010000207,NL76GELD7252785614,733.58,jajajaj,19-53-23-12-2018,Online bankieren
NL36BEEH0010000207,NL61GELD7455324794,801.23,jajajaj,23-13-17-07-2019,Online bankieren
NL36BEEH0010000207,NL55GELD3859628216,667.14,jajajaj,03-35-13-04-2019,Online bankieren
NL36BEEH0010000207,NL04GELD4811557161,155.03,jajajaj,01-17-28-09-2018,Online bankieren
NL36BEEH0010000207,NL67GELD2809687681,623.55,jajajaj,10-08-13-09-2019,Online bankieren
NL09BEEH0010000208,NL92GELD8037356925,247.02,jajajaj,12-16-05-03-2018,Online bankieren
NL09BEEH0010000208,NL76GELD1811996735,558.17,jajajaj,11-55-03-06-2018,Online bankieren
NL09BEEH0010000208,NL55GELD3859628216,466.09,jajajaj,00-01-18-01-2018,Online bankieren
NL09BEEH0010000208,NL55GELD3859628216,313.21,jajajaj,09-15-05-04-2018,Online bankieren
NL09BEEH0010000208,NL35GELD0485561952,708.13,jajajaj,19-04-07-01-2018,Online bankieren
NL09BEEH0010000208,NL04GELD4811557161,749.74,jajajaj,11-52-09-03-2019,Online bankieren
NL09BEEH0010000208,NL67GELD2809687681,891.54,jajajaj,12-05-13-09-2019,Online bankieren
NL09BEEH0010000208,NL61GELD7455324794,239.84,jajajaj,08-32-23-03-2019,Online bankieren
NL09BEEH0010000208,NL77GELD8158598659,227.52,jajajaj,16-30-15-08-2018,Online bankieren
NL09BEEH0010000208,NL62GELD6375239767,538.92,jajajaj,12-19-27-06-2018,Online bankieren
NL09BEEH0010000208,NL56GELD4676822837,140.84,jajajaj,02-14-16-07-2019,Online bankieren
NL09BEEH0010000208,NL75GELD3175762142,270.39,jajajaj,20-11-13-09-2019,Online bankieren
NL09BEEH0010000208,NL95GELD6279133125,385.52,jajajaj,09-31-07-06-2019,Online bankieren
NL09BEEH0010000208,NL04GELD4811557161,181.77,jajajaj,17-11-06-03-2019,Online bankieren
NL09BEEH0010000208,NL04GELD4811557161,196.75,jajajaj,08-15-12-08-2018,Online bankieren
NL79BEEH0010000209,NL77GELD1142882375,447.56,jajajaj,00-21-13-09-2019,Online bankieren
NL79BEEH0010000209,NL76GELD7252785614,813.17,jajajaj,19-40-28-07-2018,Online bankieren
NL79BEEH0010000209,NL62GELD6375239767,627.08,jajajaj,03-45-18-06-2018,Online bankieren
NL79BEEH0010000209,NL04GELD4811557161,365.42,jajajaj,09-20-19-06-2018,Online bankieren
NL79BEEH0010000209,NL55GELD3859628216,875.0,jajajaj,13-30-11-02-2019,Online bankieren
NL79BEEH0010000209,NL69GELD8971642424,76.24,jajajaj,04-01-21-04-2018,Online bankieren
NL79BEEH0010000209,NL13GELD4842992565,708.6,jajajaj,03-42-13-06-2018,Online bankieren
NL79BEEH0010000209,NL95GELD6279133125,589.16,jajajaj,09-49-26-10-2018,Online bankieren
NL79BEEH0010000209,NL77GELD1142882375,39.47,jajajaj,06-00-17-09-2018,Online bankieren
NL79BEEH0010000209,NL35GELD0485561952,417.78,jajajaj,17-03-13-09-2019,Online bankieren
NL79BEEH0010000209,NL13GELD4842992565,49.51,jajajaj,10-45-01-10-2018,Online bankieren
NL79BEEH0010000209,NL04GELD4811557161,914.66,jajajaj,12-10-26-08-2018,Online bankieren
NL79BEEH0010000209,NL55GELD3859628216,798.04,jajajaj,20-50-08-04-2019,Online bankieren
NL79BEEH0010000209,NL69GELD8971642424,57.46,jajajaj,18-16-15-07-2019,Online bankieren
NL79BEEH0010000209,NL61GELD7455324794,544.74,jajajaj,15-25-14-04-2019,Online bankieren
NL79BEEH0010000209,NL77GELD1142882375,149.36,jajajaj,07-17-22-06-2018,Online bankieren
NL79BEEH0010000209,NL95GELD6279133125,447.56,jajajaj,22-31-14-12-2018,Online bankieren
NL79BEEH0010000209,NL56GELD4676822837,813.06,jajajaj,00-22-11-07-2018,Online bankieren
NL79BEEH0010000209,NL05GELD9994551159,378.62,jajajaj,08-37-23-01-2018,Online bankieren
NL52BEEH0010000210,NL05GELD9994551159,147.44,jajajaj,23-10-28-04-2018,Online bankieren
NL52BEEH0010000210,NL35GELD0485561952,401.94,jajajaj,11-10-03-12-2018,Online bankieren
NL52BEEH0010000210,NL45GELD2953919317,481.77,jajajaj,00-56-20-11-2018,Online bankieren
NL52BEEH0010000210,NL35GELD0485561952,261.62,jajajaj,02-19-15-04-2018,Online bankieren
NL52BEEH0010000210,NL35GELD9966193251,583.19,jajajaj,12-47-14-02-2019,Online bankieren
NL52BEEH0010000210,NL76GELD1811996735,332.8,jajajaj,02-26-24-03-2019,Online bankieren
NL52BEEH0010000210,NL55GELD3859628216,304.91,jajajaj,22-52-24-10-2018,Online bankieren
NL52BEEH0010000210,NL77GELD1142882375,165.88,jajajaj,00-00-10-08-2018,Online bankieren
NL52BEEH0010000210,NL69GELD8971642424,38.98,jajajaj,10-44-13-09-2019,Online bankieren
NL52BEEH0010000210,NL13GELD4842992565,307.36,jajajaj,23-32-04-11-2018,Online bankieren
NL52BEEH0010000210,NL61GELD7455324794,239.89,jajajaj,02-20-22-04-2018,Online bankieren
NL52BEEH0010000210,NL56GELD4676822837,750.22,jajajaj,11-31-07-07-2018,Online bankieren
NL52BEEH0010000210,NL45GELD2953919317,984.52,jajajaj,04-08-13-09-2019,Online bankieren
NL52BEEH0010000210,NL45GELD2953919317,311.26,jajajaj,18-03-02-11-2018,Online bankieren
NL52BEEH0010000210,NL67GELD2809687681,588.71,jajajaj,09-49-19-02-2019,Online bankieren
NL52BEEH0010000210,NL45GELD2953919317,458.54,jajajaj,12-41-25-08-2019,Online bankieren
NL52BEEH0010000210,NL61GELD7455324794,536.21,jajajaj,20-57-08-07-2019,Online bankieren
NL52BEEH0010000210,NL56GELD4676822837,254.17,jajajaj,21-21-10-06-2019,Online bankieren
NL52BEEH0010000210,NL61GELD7455324794,58.38,jajajaj,23-07-20-05-2018,Online bankieren
NL52BEEH0010000210,NL56GELD4676822837,891.16,jajajaj,23-55-13-03-2018,Online bankieren
NL52BEEH0010000210,NL35GELD9966193251,881.33,jajajaj,19-39-02-04-2018,Online bankieren
NL52BEEH0010000210,NL62GELD6375239767,316.76,jajajaj,14-46-11-02-2018,Online bankieren
NL52BEEH0010000210,NL77GELD8158598659,288.76,jajajaj,03-51-28-05-2019,Online bankieren
NL25BEEH0010000211,NL04GELD4811557161,111.23,jajajaj,19-37-25-06-2019,Online bankieren
NL25BEEH0010000211,NL95GELD6279133125,815.87,jajajaj,06-50-15-03-2018,Online bankieren
NL25BEEH0010000211,NL45GELD2953919317,696.94,jajajaj,12-43-24-07-2018,Online bankieren
NL25BEEH0010000211,NL35GELD9966193251,986.57,jajajaj,21-28-15-04-2019,Online bankieren
NL25BEEH0010000211,NL35GELD9966193251,67.66,jajajaj,03-51-13-09-2019,Online bankieren
NL25BEEH0010000211,NL76GELD1811996735,931.18,jajajaj,12-15-13-09-2019,Online bankieren
NL25BEEH0010000211,NL77GELD1142882375,483.94,jajajaj,16-45-21-08-2019,Online bankieren
NL25BEEH0010000211,NL61GELD7455324794,848.35,jajajaj,07-55-10-08-2019,Online bankieren
NL25BEEH0010000211,NL56GELD4676822837,440.83,jajajaj,01-14-28-05-2018,Online bankieren
NL25BEEH0010000211,NL95GELD6279133125,991.07,jajajaj,08-42-14-11-2018,Online bankieren
NL25BEEH0010000211,NL95GELD6279133125,917.02,jajajaj,08-16-24-03-2018,Online bankieren
NL25BEEH0010000211,NL35GELD9966193251,719.99,jajajaj,22-23-17-07-2018,Online bankieren
NL25BEEH0010000211,NL77GELD1142882375,834.63,jajajaj,06-26-19-10-2018,Online bankieren
NL95BEEH0010000212,NL13GELD4842992565,835.44,jajajaj,15-45-18-02-2018,Online bankieren
NL95BEEH0010000212,NL55GELD3859628216,172.29,jajajaj,05-24-25-04-2019,Online bankieren
NL95BEEH0010000212,NL95GELD6279133125,160.63,jajajaj,16-40-21-02-2019,Online bankieren
NL95BEEH0010000212,NL76GELD1811996735,377.43,jajajaj,19-19-14-05-2019,Online bankieren
NL95BEEH0010000212,NL69GELD8971642424,184.37,jajajaj,19-39-20-04-2018,Online bankieren
NL95BEEH0010000212,NL75GELD3175762142,137.84,jajajaj,11-21-15-08-2018,Online bankieren
NL95BEEH0010000212,NL77GELD1142882375,510.14,jajajaj,04-03-07-01-2019,Online bankieren
NL95BEEH0010000212,NL76GELD7252785614,978.01,jajajaj,13-54-07-12-2018,Online bankieren
NL95BEEH0010000212,NL75GELD3175762142,169.87,jajajaj,06-06-13-08-2018,Online bankieren
NL95BEEH0010000212,NL56GELD4676822837,332.38,jajajaj,01-43-12-05-2019,Online bankieren
NL95BEEH0010000212,NL35GELD9966193251,338.28,jajajaj,15-55-28-01-2019,Online bankieren
NL95BEEH0010000212,NL55GELD3859628216,182.43,jajajaj,21-26-14-07-2019,Online bankieren
NL68BEEH0010000213,NL77GELD0692885116,493.41,jajajaj,14-26-13-09-2019,Online bankieren
NL68BEEH0010000213,NL05GELD9994551159,76.37,jajajaj,10-50-01-12-2018,Online bankieren
NL68BEEH0010000213,NL69GELD8971642424,827.56,jajajaj,04-24-14-05-2019,Online bankieren
NL68BEEH0010000213,NL13GELD4842992565,926.35,jajajaj,22-02-10-07-2019,Online bankieren
NL68BEEH0010000213,NL95GELD6279133125,820.36,jajajaj,05-56-18-03-2019,Online bankieren
NL68BEEH0010000213,NL62GELD6375239767,576.92,jajajaj,10-17-01-01-2019,Online bankieren
NL68BEEH0010000213,NL35GELD9966193251,607.54,jajajaj,02-39-13-09-2019,Online bankieren
NL68BEEH0010000213,NL13GELD4842992565,144.57,jajajaj,08-38-22-07-2018,Online bankieren
NL68BEEH0010000213,NL77GELD1142882375,195.51,jajajaj,02-36-13-09-2019,Online bankieren
NL68BEEH0010000213,NL04GELD4811557161,291.63,jajajaj,13-34-04-05-2019,Online bankieren
NL68BEEH0010000213,NL77GELD8158598659,81.17,jajajaj,04-45-18-02-2018,Online bankieren
NL68BEEH0010000213,NL35GELD9966193251,765.97,jajajaj,18-51-26-06-2019,Online bankieren
NL68BEEH0010000213,NL92GELD8037356925,983.64,jajajaj,14-32-13-09-2019,Online bankieren
NL68BEEH0010000213,NL95GELD6279133125,469.35,jajajaj,05-17-05-06-2019,Online bankieren
NL68BEEH0010000213,NL45GELD2953919317,862.0,jajajaj,03-02-05-10-2018,Online bankieren
NL68BEEH0010000213,NL77GELD8158598659,348.66,jajajaj,22-04-28-01-2019,Online bankieren
NL41BEEH0010000214,NL56GELD4676822837,480.94,jajajaj,01-02-01-05-2019,Online bankieren
NL41BEEH0010000214,NL77GELD1142882375,607.5,jajajaj,10-00-13-09-2019,Online bankieren
NL41BEEH0010000214,NL55GELD3859628216,965.71,jajajaj,04-49-13-09-2019,Online bankieren
NL41BEEH0010000214,NL35GELD0485561952,262.58,jajajaj,08-32-24-03-2018,Online bankieren
NL41BEEH0010000214,NL05GELD9994551159,881.48,jajajaj,08-41-16-04-2019,Online bankieren
NL41BEEH0010000214,NL77GELD0692885116,748.02,jajajaj,04-06-13-09-2019,Online bankieren
NL41BEEH0010000214,NL35GELD9966193251,21.25,jajajaj,02-48-13-09-2019,Online bankieren
NL41BEEH0010000214,NL35GELD9966193251,58.14,jajajaj,09-37-08-07-2019,Online bankieren
NL41BEEH0010000214,NL56GELD4676822837,425.71,jajajaj,11-58-24-02-2019,Online bankieren
NL41BEEH0010000214,NL77GELD1142882375,389.32,jajajaj,20-15-19-06-2018,Online bankieren
NL41BEEH0010000214,NL95GELD6279133125,453.39,jajajaj,15-14-06-05-2019,Online bankieren
NL41BEEH0010000214,NL77GELD1142882375,690.45,jajajaj,08-26-15-01-2019,Online bankieren
NL41BEEH0010000214,NL76GELD7252785614,486.92,jajajaj,17-11-20-03-2018,Online bankieren
NL14BEEH0010000215,NL77GELD1142882375,85.51,jajajaj,10-54-04-08-2019,Online bankieren
NL14BEEH0010000215,NL92GELD8037356925,991.78,jajajaj,04-57-02-07-2019,Online bankieren
NL14BEEH0010000215,NL45GELD2953919317,549.35,jajajaj,14-55-05-08-2019,Online bankieren
NL14BEEH0010000215,NL56GELD4676822837,135.0,jajajaj,09-14-27-05-2018,Online bankieren
NL14BEEH0010000215,NL69GELD8971642424,524.21,jajajaj,05-58-18-06-2019,Online bankieren
NL14BEEH0010000215,NL77GELD0692885116,15.69,jajajaj,14-08-11-03-2018,Online bankieren
NL14BEEH0010000215,NL55GELD3859628216,432.36,jajajaj,18-20-20-04-2018,Online bankieren
NL14BEEH0010000215,NL35GELD9966193251,170.53,jajajaj,12-30-09-07-2019,Online bankieren
NL14BEEH0010000215,NL13GELD4842992565,935.38,jajajaj,06-19-24-01-2019,Online bankieren
NL14BEEH0010000215,NL77GELD8158598659,487.75,jajajaj,14-20-13-09-2019,Online bankieren
NL14BEEH0010000215,NL45GELD2953919317,86.15,jajajaj,11-35-12-06-2018,Online bankieren
NL14BEEH0010000215,NL56GELD4676822837,359.34,jajajaj,03-36-13-09-2019,Online bankieren
NL14BEEH0010000215,NL13GELD4842992565,489.03,jajajaj,13-57-13-09-2019,Online bankieren
NL14BEEH0010000215,NL13GELD4842992565,837.1,jajajaj,04-32-01-06-2019,Online bankieren
NL14BEEH0010000215,NL76GELD7252785614,383.54,jajajaj,03-17-11-05-2019,Online bankieren
NL14BEEH0010000215,NL95GELD6279133125,376.99,jajajaj,14-20-06-09-2018,Online bankieren
NL14BEEH0010000215,NL67GELD2809687681,949.42,jajajaj,12-53-13-09-2019,Online bankieren
NL84BEEH0010000216,NL69GELD8971642424,172.37,jajajaj,16-32-13-09-2019,Online bankieren
NL84BEEH0010000216,NL95GELD6279133125,209.28,jajajaj,16-42-10-03-2018,Online bankieren
NL84BEEH0010000216,NL77GELD8158598659,586.01,jajajaj,01-36-13-09-2019,Online bankieren
NL84BEEH0010000216,NL67GELD2809687681,50.35,jajajaj,12-07-19-07-2018,Online bankieren
NL84BEEH0010000216,NL56GELD4676822837,723.55,jajajaj,12-45-19-04-2018,Online bankieren
NL84BEEH0010000216,NL04GELD4811557161,849.14,jajajaj,11-19-25-03-2018,Online bankieren
NL84BEEH0010000216,NL55GELD3859628216,420.61,jajajaj,14-40-13-02-2018,Online bankieren
NL84BEEH0010000216,NL67GELD2809687681,42.11,jajajaj,16-39-06-11-2018,Online bankieren
NL84BEEH0010000216,NL75GELD3175762142,58.0,jajajaj,22-15-20-02-2019,Online bankieren
NL84BEEH0010000216,NL13GELD4842992565,140.51,jajajaj,02-32-13-09-2019,Online bankieren
NL84BEEH0010000216,NL75GELD3175762142,820.71,jajajaj,20-28-28-06-2018,Online bankieren
NL84BEEH0010000216,NL45GELD2953919317,651.08,jajajaj,11-59-09-03-2018,Online bankieren
NL84BEEH0010000216,NL35GELD0485561952,899.42,jajajaj,15-08-09-09-2018,Online bankieren
NL84BEEH0010000216,NL61GELD7455324794,500.44,jajajaj,21-51-18-07-2018,Online bankieren
NL84BEEH0010000216,NL77GELD8158598659,127.04,jajajaj,20-50-17-10-2018,Online bankieren
NL84BEEH0010000216,NL35GELD9966193251,67.73,jajajaj,14-17-22-03-2018,Online bankieren
NL84BEEH0010000216,NL56GELD4676822837,656.84,jajajaj,22-26-13-09-2019,Online bankieren
NL84BEEH0010000216,NL92GELD8037356925,740.51,jajajaj,15-22-13-09-2019,Online bankieren
NL84BEEH0010000216,NL04GELD4811557161,644.29,jajajaj,16-09-06-05-2019,Online bankieren
NL84BEEH0010000216,NL67GELD2809687681,124.57,jajajaj,11-29-18-05-2018,Online bankieren
NL84BEEH0010000216,NL77GELD0692885116,135.95,jajajaj,08-51-27-06-2019,Online bankieren
NL84BEEH0010000216,NL05GELD9994551159,39.41,jajajaj,20-10-20-06-2018,Online bankieren
NL84BEEH0010000216,NL77GELD8158598659,521.76,jajajaj,01-49-07-11-2018,Online bankieren
NL84BEEH0010000216,NL35GELD0485561952,332.2,jajajaj,16-03-17-07-2019,Online bankieren
NL57BEEH0010000217,NL55GELD3859628216,12.68,jajajaj,19-38-06-07-2019,Online bankieren
NL57BEEH0010000217,NL61GELD7455324794,254.82,jajajaj,01-37-16-04-2019,Online bankieren
NL57BEEH0010000217,NL76GELD7252785614,551.45,jajajaj,01-18-13-03-2019,Online bankieren
NL57BEEH0010000217,NL75GELD3175762142,160.47,jajajaj,00-03-12-03-2018,Online bankieren
NL57BEEH0010000217,NL56GELD4676822837,79.9,jajajaj,03-41-13-09-2019,Online bankieren
NL57BEEH0010000217,NL04GELD4811557161,867.92,jajajaj,12-51-13-09-2019,Online bankieren
NL57BEEH0010000217,NL56GELD4676822837,494.45,jajajaj,16-41-13-09-2019,Online bankieren
NL57BEEH0010000217,NL04GELD4811557161,132.16,jajajaj,07-33-04-06-2019,Online bankieren
NL57BEEH0010000217,NL75GELD3175762142,38.01,jajajaj,15-27-09-05-2018,Online bankieren
NL57BEEH0010000217,NL92GELD8037356925,729.45,jajajaj,01-41-19-01-2018,Online bankieren
NL57BEEH0010000217,NL69GELD8971642424,946.93,jajajaj,05-06-22-04-2018,Online bankieren
NL57BEEH0010000217,NL77GELD1142882375,823.67,jajajaj,07-47-24-09-2018,Online bankieren
NL57BEEH0010000217,NL35GELD0485561952,836.78,jajajaj,05-52-24-05-2019,Online bankieren
NL57BEEH0010000217,NL69GELD8971642424,102.55,jajajaj,04-04-13-09-2019,Online bankieren
NL57BEEH0010000217,NL92GELD8037356925,310.98,jajajaj,18-59-15-11-2018,Online bankieren
NL57BEEH0010000217,NL69GELD8971642424,47.94,jajajaj,18-08-04-01-2019,Online bankieren
NL57BEEH0010000217,NL05GELD9994551159,926.53,jajajaj,02-54-17-03-2019,Online bankieren
NL57BEEH0010000217,NL56GELD4676822837,361.07,jajajaj,14-26-13-03-2019,Online bankieren
NL57BEEH0010000217,NL13GELD4842992565,61.62,jajajaj,10-47-04-01-2019,Online bankieren
NL57BEEH0010000217,NL69GELD8971642424,549.13,jajajaj,02-30-25-04-2019,Online bankieren
NL30BEEH0010000218,NL56GELD4676822837,246.76,jajajaj,20-26-13-09-2019,Online bankieren
NL30BEEH0010000218,NL75GELD3175762142,209.38,jajajaj,03-48-16-03-2019,Online bankieren
NL30BEEH0010000218,NL62GELD6375239767,576.02,jajajaj,20-11-13-09-2019,Online bankieren
NL30BEEH0010000218,NL05GELD9994551159,955.61,jajajaj,22-09-14-08-2019,Online bankieren
NL30BEEH0010000218,NL75GELD3175762142,240.01,jajajaj,07-41-12-11-2018,Online bankieren
NL30BEEH0010000218,NL45GELD2953919317,396.1,jajajaj,19-04-21-08-2018,Online bankieren
NL30BEEH0010000218,NL61GELD7455324794,87.17,jajajaj,18-33-13-09-2019,Online bankieren
NL30BEEH0010000218,NL13GELD4842992565,210.98,jajajaj,09-33-11-08-2018,Online bankieren
NL30BEEH0010000218,NL56GELD4676822837,166.11,jajajaj,13-21-11-03-2018,Online bankieren
NL30BEEH0010000218,NL05GELD9994551159,136.61,jajajaj,14-02-22-02-2018,Online bankieren
NL30BEEH0010000218,NL92GELD8037356925,892.16,jajajaj,21-19-27-06-2019,Online bankieren
NL30BEEH0010000218,NL76GELD1811996735,996.86,jajajaj,11-57-24-03-2019,Online bankieren
NL30BEEH0010000218,NL56GELD4676822837,571.88,jajajaj,00-05-10-10-2018,Online bankieren
NL30BEEH0010000218,NL75GELD3175762142,482.07,jajajaj,14-06-12-03-2018,Online bankieren
NL30BEEH0010000218,NL77GELD0692885116,205.8,jajajaj,14-55-26-02-2018,Online bankieren
NL30BEEH0010000218,NL77GELD0692885116,880.53,jajajaj,03-38-09-08-2019,Online bankieren
NL30BEEH0010000218,NL35GELD0485561952,850.97,jajajaj,13-08-20-06-2018,Online bankieren
NL30BEEH0010000218,NL56GELD4676822837,885.39,jajajaj,11-36-13-09-2019,Online bankieren
NL30BEEH0010000218,NL69GELD8971642424,741.8,jajajaj,19-17-07-10-2018,Online bankieren
